week_date,time_idx,deaths,log_deaths,year,week_of_year,series_id,total_trials,violent_crime_prop_smooth,property_crime_prop_smooth,conviction_rate_smooth,death_sentence_rate_smooth,transport_rate_smooth,avg_punishment_score_smooth,disease_sentiment,hardship_sentiment,overall_distress_sentiment,conviction_rate_smooth_lag4w,hardship_sentiment_lag4w,violent_crime_prop_smooth_std,property_crime_prop_smooth_std,conviction_rate_smooth_std,death_sentence_rate_smooth_std,transport_rate_smooth_std,avg_punishment_score_smooth_std,disease_sentiment_std,hardship_sentiment_std,overall_distress_sentiment_std,conviction_rate_smooth_lag4w_std,hardship_sentiment_lag4w_std
1802-03-22,6481,446.0,6.102558594613569,1802,12,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6836937185262246,0.7099114462085392,-0.8901058966296229,-1.1935588563288932,-1.1739631373162143,-0.8596117911698072,-0.8561380653818903,0.0,-1.1989552148187497,-1.1989417982646298,-1.1989552148187497,0.8291664392529907,0.8324179598936552
1802-03-29,6482,375.0,5.929589143389895,1802,13,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6836937185262246,0.7099114462085392,-0.8901058966296229,-1.1935588563288932,-1.1739631373162143,-0.8596117911698072,-0.8561380653818903,0.0,-1.1989552148187497,-1.1989417982646298,-1.1989552148187497,0.8291664392529907,0.8324179598936552
1802-04-05,6483,364.0,5.8998973535824915,1802,14,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8901058966296229,-1.1935588563288932,-1.1739631373162143,-0.8596117911698072,-0.8561380653818903,0.0,-1.1989552148187497,-1.1989417982646298,-1.1989552148187497,-1.1731786124250538,-1.1980947343674035
1802-04-12,6484,309.0,5.736572297479192,1802,15,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8901058966296229,-1.1935588563288932,-1.1739631373162143,-0.8596117911698072,-0.8561380653818903,0.0,-1.1989552148187497,-1.1989417982646298,-1.1989552148187497,-1.1731786124250538,-1.1980947343674035
1802-04-19,6485,413.0,6.025865973825314,1802,16,London,153.0,0.06138441469711538,0.9332964363667144,0.6864785286528068,0.14155484522580708,0.3391774603491715,0.0,0.7109636687764934,0.70829424904842,0.7109636687764934,0.0,0.0,0.06500394664488203,0.9423839927086283,0.8363710348003364,0.45351859826806384,0.32769970236666557,0.0,0.8284535794405329,0.8271873318951201,0.8284535794405329,-1.1731786124250538,-1.1980947343674035
1802-04-26,6486,351.0,5.863631175598097,1802,17,London,153.0,0.06138441469711538,0.9332964363667144,0.6864785286528068,0.14155484522580708,0.3391774603491715,0.0,0.7109636687764934,0.70829424904842,0.7109636687764934,0.0,0.0,0.06500394664488203,0.9423839927086283,0.8363710348003364,0.45351859826806384,0.32769970236666557,0.0,0.8284535794405329,0.8271873318951201,0.8284535794405329,-1.1731786124250538,-1.1980947343674035
1802-05-03,6487,256.0,5.54907608489522,1802,18,London,153.0,0.06138441469711538,0.9332964363667144,0.6864785286528068,0.14155484522580708,0.3391774603491715,0.0,0.7109636687764934,0.70829424904842,0.7109636687764934,0.0,0.0,0.06500394664488203,0.9423839927086283,0.8363710348003364,0.45351859826806384,0.32769970236666557,0.0,0.8284535794405329,0.8271873318951201,0.8284535794405329,-1.1731786124250538,-1.1980947343674035
1802-05-10,6488,317.0,5.762051382780177,1802,19,London,153.0,0.06138441469711538,0.9332964363667144,0.6864785286528068,0.14155484522580708,0.3391774603491715,0.0,0.7109636687764934,0.70829424904842,0.7109636687764934,0.0,0.0,0.06500394664488203,0.9423839927086283,0.8363710348003364,0.45351859826806384,0.32769970236666557,0.0,0.8284535794405329,0.8271873318951201,0.8284535794405329,-1.1731786124250538,-1.1980947343674035
1802-05-17,6489,295.0,5.69035945432406,1802,20,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6864785286528068,0.70829424904842,-0.8901058966296229,-1.1935588563288932,-1.1739631373162143,-0.8596117911698072,-0.8561380653818903,0.0,-1.1989552148187497,-1.1989417982646298,-1.1989552148187497,0.8373223585275522,0.8277923979587369
1802-05-24,6490,343.0,5.840641657373398,1802,21,London,75.0,0.06764919011082697,0.9323508098891731,0.6726487414187643,0.11824833952493519,0.379866036249015,0.0,0.7133175476392111,0.7109900291760762,0.7133175476392111,0.6864785286528068,0.70829424904842,0.16248062200399782,0.9402198313191044,0.7958708695231231,0.23731631385595586,0.46971583992648575,0.0,0.8351659825020107,0.8348988143086624,0.8351659825020107,0.8373223585275522,0.8277923979587369
1802-05-31,6491,328.0,5.796057750765372,1802,22,London,75.0,0.06764919011082697,0.9323508098891731,0.6726487414187643,0.11824833952493519,0.379866036249015,0.0,0.7133175476392111,0.7109900291760762,0.7133175476392111,0.6864785286528068,0.70829424904842,0.16248062200399782,0.9402198313191044,0.7958708695231231,0.23731631385595586,0.46971583992648575,0.0,0.8351659825020107,0.8348988143086624,0.8351659825020107,0.8373223585275522,0.8277923979587369
1802-06-07,6492,278.0,5.631211781821365,1802,23,London,75.0,0.06764919011082697,0.9323508098891731,0.6726487414187643,0.11824833952493519,0.379866036249015,0.0,0.7133175476392111,0.7109900291760762,0.7133175476392111,0.6864785286528068,0.70829424904842,0.16248062200399782,0.9402198313191044,0.7958708695231231,0.23731631385595586,0.46971583992648575,0.0,0.8351659825020107,0.8348988143086624,0.8351659825020107,0.8373223585275522,0.8277923979587369
1802-06-14,6493,269.0,5.598421958998375,1802,24,London,75.0,0.06764919011082697,0.9323508098891731,0.6726487414187643,0.11824833952493519,0.379866036249015,0.0,0.7133175476392111,0.7109900291760762,0.7133175476392111,0.0,0.0,0.16248062200399782,0.9402198313191044,0.7958708695231231,0.23731631385595586,0.46971583992648575,0.0,0.8351659825020107,0.8348988143086624,0.8351659825020107,-1.1731786124250538,-1.1980947343674035
1802-06-21,6494,315.0,5.755742213586912,1802,25,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6726487414187643,0.7109900291760762,-0.8901058966296229,-1.1935588563288932,-1.1739631373162143,-0.8596117911698072,-0.8561380653818903,0.0,-1.1989552148187497,-1.1989417982646298,-1.1989552148187497,0.7968188329232242,0.835502959324351
1802-06-28,6495,345.0,5.846438775057725,1802,26,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6726487414187643,0.7109900291760762,-0.8901058966296229,-1.1935588563288932,-1.1739631373162143,-0.8596117911698072,-0.8561380653818903,0.0,-1.1989552148187497,-1.1989417982646298,-1.1989552148187497,0.7968188329232242,0.835502959324351
