week_date,time_idx,deaths,log_deaths,year,week_of_year,series_id,total_trials,violent_crime_prop,property_crime_prop,conviction_rate,death_sentence_rate,transport_rate,avg_punishment_score,overall_fear_sentiment,violent_crime_sentiment,property_crime_sentiment,property_crime_sentiment_lag4w,total_trials_std,violent_crime_prop_std,property_crime_prop_std,conviction_rate_std,death_sentence_rate_std,transport_rate_std,avg_punishment_score_std,overall_fear_sentiment_std,violent_crime_sentiment_std,property_crime_sentiment_std,property_crime_sentiment_lag4w_std
1776-12-16,5163,413.0,6.025865973825314,1776,51,London,59.0,0.13559322033898305,0.8305084745762712,0.6101694915254238,0.25,0.0,2.75,0.6833588349617133,0.653472550213337,0.6891609856060573,0.0,-0.0019070775674191471,0.9143695424617659,0.7082354079200278,0.6013217420891936,1.2347309675150895,-0.8377627907067745,0.614026750172186,0.8427913834062901,0.7990645135732106,0.8575190443256177,-1.1916072211869821
1776-12-23,5164,532.0,6.278521424165844,1776,52,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891609856060573,-0.7633975584980917,-0.7043767678593809,-1.1846041638769444,-1.160849145074868,-0.7437186935624805,-0.8377627907067745,-1.0544605808202852,-1.1975340571113953,-1.182716546575983,-1.1924476457737019,0.8581277959661573
1776-12-30,5165,406.0,6.008813185442595,1777,1,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891609856060573,-0.7633975584980917,-0.7043767678593809,-1.1846041638769444,-1.160849145074868,-0.7437186935624805,-0.8377627907067745,-1.0544605808202852,-1.1975340571113953,-1.182716546575983,-1.1924476457737019,0.8581277959661573
1777-01-06,5166,396.0,5.983936280687191,1777,2,London,73.0,0.136986301369863,0.8356164383561644,0.6301369863013698,0.10869565217391304,0.0,1.326086956521739,0.6775920113472089,0.6750652492046356,0.677537269279605,0.6891609856060573,0.17878557892460484,0.9310004977047913,0.7198771385824638,0.6589879126737099,0.11647681125385423,-0.8377627907067745,-0.24989356745632677,0.8255732012014596,0.8645485218678026,0.8229433330156746,0.8581277959661573
1777-01-13,5167,455.0,6.1224928095143865,1777,3,London,73.0,0.136986301369863,0.8356164383561644,0.6301369863013698,0.10869565217391304,0.0,1.326086956521739,0.6775920113472089,0.6750652492046356,0.677537269279605,0.6891609856060573,0.17878557892460484,0.9310004977047913,0.7198771385824638,0.6589879126737099,0.11647681125385423,-0.8377627907067745,-0.24989356745632677,0.8255732012014596,0.8645485218678026,0.8229433330156746,0.8581277959661573
1777-01-20,5168,401.0,5.996452088619021,1777,4,London,73.0,0.136986301369863,0.8356164383561644,0.6301369863013698,0.10869565217391304,0.0,1.326086956521739,0.6775920113472089,0.6750652492046356,0.677537269279605,0.0,0.17878557892460484,0.9310004977047913,0.7198771385824638,0.6589879126737099,0.11647681125385423,-0.8377627907067745,-0.24989356745632677,0.8255732012014596,0.8645485218678026,0.8229433330156746,-1.1916072211869821
1777-01-27,5169,606.0,6.408528791059498,1777,5,London,73.0,0.136986301369863,0.8356164383561644,0.6301369863013698,0.10869565217391304,0.0,1.326086956521739,0.6775920113472089,0.6750652492046356,0.677537269279605,0.0,0.17878557892460484,0.9310004977047913,0.7198771385824638,0.6589879126737099,0.11647681125385423,-0.8377627907067745,-0.24989356745632677,0.8255732012014596,0.8645485218678026,0.8229433330156746,-1.1916072211869821
1777-02-03,5170,521.0,6.257667587882639,1777,6,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.677537269279605,-0.7633975584980917,-0.7043767678593809,-1.1846041638769444,-1.160849145074868,-0.7437186935624805,-0.8377627907067745,-1.0544605808202852,-1.1975340571113953,-1.182716546575983,-1.1924476457737019,0.8235559921620991
1777-02-10,5171,549.0,6.309918278226516,1777,7,London,64.0,0.03125,0.953125,0.59375,0.13157894736842105,0.0,2.5526315789473686,0.6796253575012088,0.6514996886253357,0.6813103673888035,0.677537269279605,0.06262601403687514,-0.33130632915255404,0.987694821740818,0.5539022130075217,0.2975706017415036,-0.8377627907067745,0.49427885560334844,0.83164422520105,0.7930814317618624,0.8341667272644531,0.8235559921620991
1777-02-17,5172,595.0,6.39024066706535,1777,8,London,64.0,0.03125,0.953125,0.59375,0.13157894736842105,0.0,2.5526315789473686,0.6796253575012088,0.6514996886253357,0.6813103673888035,0.677537269279605,0.06262601403687514,-0.33130632915255404,0.987694821740818,0.5539022130075217,0.2975706017415036,-0.8377627907067745,0.49427885560334844,0.83164422520105,0.7930814317618624,0.8341667272644531,0.8235559921620991
1777-02-24,5173,546.0,6.304448802421981,1777,9,London,64.0,0.03125,0.953125,0.59375,0.13157894736842105,0.0,2.5526315789473686,0.6796253575012088,0.6514996886253357,0.6813103673888035,0.677537269279605,0.06262601403687514,-0.33130632915255404,0.987694821740818,0.5539022130075217,0.2975706017415036,-0.8377627907067745,0.49427885560334844,0.83164422520105,0.7930814317618624,0.8341667272644531,0.8235559921620991
1777-03-03,5174,471.0,6.156978985585555,1777,10,London,64.0,0.03125,0.953125,0.59375,0.13157894736842105,0.0,2.5526315789473686,0.6796253575012088,0.6514996886253357,0.6813103673888035,0.0,0.06262601403687514,-0.33130632915255404,0.987694821740818,0.5539022130075217,0.2975706017415036,-0.8377627907067745,0.49427885560334844,0.83164422520105,0.7930814317618624,0.8341667272644531,-1.1916072211869821
1777-03-10,5175,637.0,6.45833828334479,1777,11,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6813103673888035,-0.7633975584980917,-0.7043767678593809,-1.1846041638769444,-1.160849145074868,-0.7437186935624805,-0.8377627907067745,-1.0544605808202852,-1.1975340571113953,-1.182716546575983,-1.1924476457737019,0.8347781180210914
1777-03-17,5176,510.0,6.236369590203704,1777,12,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6813103673888035,-0.7633975584980917,-0.7043767678593809,-1.1846041638769444,-1.160849145074868,-0.7437186935624805,-0.8377627907067745,-1.0544605808202852,-1.1975340571113953,-1.182716546575983,-1.1924476457737019,0.8347781180210914
