week_date,time_idx,deaths,year,week_of_year,series_id,fear_score_weekly_mean,fear_score_weekly_mean_lag4w,feature_std,feature_lag_std
1706-12-13,1510,345.0,1706,50,London,0.6491276621818542,0.6577469706535339,-0.8664905366796466,-0.09217993366061498
1706-12-20,1511,397.0,1706,51,London,0.6491276621818542,0.6577469706535339,-0.8664905366796466,-0.09217993366061498
1707-01-03,1513,415.0,1707,1,London,0.6552423238754272,0.6491276621818542,-0.3180904800107657,-0.8659337853405618
1707-01-10,1514,339.0,1707,2,London,0.6552423238754272,0.6491276621818542,-0.3180904800107657,-0.8659337853405618
1707-01-17,1515,388.0,1707,3,London,0.6552423238754272,0.6491276621818542,-0.3180904800107657,-0.8659337853405618
1707-01-24,1516,400.0,1707,4,London,0.6552423238754272,0.6491276621818542,-0.3180904800107657,-0.8659337853405618
1707-01-31,1517,402.0,1707,5,London,0.6577469706535339,0.6552423238754272,-0.09345852097811004,-0.3170216478219549
1707-02-07,1518,445.0,1707,6,London,0.6577469706535339,0.6552423238754272,-0.09345852097811004,-0.3170216478219549
1707-02-14,1519,461.0,1707,7,London,0.6577469706535339,0.6552423238754272,-0.09345852097811004,-0.3170216478219549
1707-02-21,1520,431.0,1707,8,London,0.6577469706535339,0.6552423238754272,-0.09345852097811004,-0.3170216478219549
1707-02-28,1521,378.0,1707,9,London,0.6577469706535339,0.6577469706535339,-0.09345852097811004,-0.09217993366061498
1707-03-07,1522,362.0,1707,10,London,0.6577469706535339,0.6577469706535339,-0.09345852097811004,-0.09217993366061498
1707-03-14,1523,402.0,1707,11,London,0.6577469706535339,0.6577469706535339,-0.09345852097811004,-0.09217993366061498
1707-03-21,1524,424.0,1707,12,London,0.6577469706535339,0.6577469706535339,-0.09345852097811004,-0.09217993366061498
1707-03-28,1525,460.0,1707,13,London,0.6577469706535339,0.6577469706535339,-0.09345852097811004,-0.09217993366061498
1707-04-04,1526,432.0,1707,14,London,0.6577469706535339,0.6577469706535339,-0.09345852097811004,-0.09217993366061498
1707-04-11,1527,419.0,1707,15,London,0.6505946516990662,0.6577469706535339,-0.734921992958371,-0.09217993366061498
1707-04-18,1528,424.0,1707,16,London,0.6505946516990662,0.6577469706535339,-0.734921992958371,-0.09217993366061498
1707-04-25,1529,393.0,1707,17,London,0.6505946516990662,0.6577469706535339,-0.734921992958371,-0.09217993366061498
1707-05-02,1530,365.0,1707,18,London,0.6505946516990662,0.6577469706535339,-0.734921992958371,-0.09217993366061498
1707-05-09,1531,426.0,1707,19,London,0.6577469706535339,0.6505946516990662,-0.09345852097811004,-0.7342423865414162
1707-05-16,1532,396.0,1707,20,London,0.6577469706535339,0.6505946516990662,-0.09345852097811004,-0.7342423865414162
1707-05-23,1533,414.0,1707,21,London,0.6577469706535339,0.6505946516990662,-0.09345852097811004,-0.7342423865414162
1707-05-30,1534,422.0,1707,22,London,0.6577469706535339,0.6505946516990662,-0.09345852097811004,-0.7342423865414162
1707-06-06,1535,403.0,1707,23,London,0.6577469706535339,0.6577469706535339,-0.09345852097811004,-0.09217993366061498
1707-06-13,1536,375.0,1707,24,London,0.6577469706535339,0.6577469706535339,-0.09345852097811004,-0.09217993366061498
1707-06-20,1537,325.0,1707,25,London,0.6577469706535339,0.6577469706535339,-0.09345852097811004,-0.09217993366061498
1707-06-27,1538,381.0,1707,26,London,0.6577469706535339,0.6577469706535339,-0.09345852097811004,-0.09217993366061498
1707-07-04,1539,353.0,1707,27,London,0.6577469706535339,0.6577469706535339,-0.09345852097811004,-0.09217993366061498
1707-07-11,1540,346.0,1707,28,London,0.6577469706535339,0.6577469706535339,-0.09345852097811004,-0.09217993366061498
1707-07-18,1541,357.0,1707,29,London,0.6577469706535339,0.6577469706535339,-0.09345852097811004,-0.09217993366061498
1707-07-25,1542,315.0,1707,30,London,0.6577469706535339,0.6577469706535339,-0.09345852097811004,-0.09217993366061498
1707-08-01,1543,445.0,1707,31,London,0.6577469706535339,0.6577469706535339,-0.09345852097811004,-0.09217993366061498
1707-08-08,1544,409.0,1707,32,London,0.6577469706535339,0.6577469706535339,-0.09345852097811004,-0.09217993366061498
1707-08-15,1545,456.0,1707,33,London,0.6577469706535339,0.6577469706535339,-0.09345852097811004,-0.09217993366061498
1707-08-22,1546,472.0,1707,34,London,0.6452372074127197,0.6577469706535339,-1.2154101863314986,-0.09217993366061498
1707-08-29,1547,419.0,1707,35,London,0.6452372074127197,0.6577469706535339,-1.2154101863314986,-0.09217993366061498
1707-09-05,1548,428.0,1707,36,London,0.6452372074127197,0.6577469706535339,-1.2154101863314986,-0.09217993366061498
1707-09-12,1549,442.0,1707,37,London,0.6452372074127197,0.6577469706535339,-1.2154101863314986,-0.09217993366061498
1707-09-19,1550,446.0,1707,38,London,0.6577469706535339,0.6452372074127197,-0.09345852097811004,-1.215179246539125
1707-09-26,1551,520.0,1707,39,London,0.6577469706535339,0.6452372074127197,-0.09345852097811004,-1.215179246539125
1707-10-03,1552,477.0,1707,40,London,0.6457951068878174,0.6452372074127197,-1.1653743676564157,-1.215179246539125
1707-10-10,1553,455.0,1707,41,London,0.6457951068878174,0.6452372074127197,-1.1653743676564157,-1.215179246539125
1707-10-17,1554,396.0,1707,42,London,0.6457951068878174,0.6577469706535339,-1.1653743676564157,-0.09217993366061498
1707-10-24,1555,371.0,1707,43,London,0.6457951068878174,0.6577469706535339,-1.1653743676564157,-0.09217993366061498
1707-10-31,1556,370.0,1707,44,London,0.6577469706535339,0.6457951068878174,-0.09345852097811004,-1.1650967057963977
1707-11-07,1557,369.0,1707,45,London,0.6577469706535339,0.6457951068878174,-0.09345852097811004,-1.1650967057963977
1707-11-14,1558,389.0,1707,46,London,0.6577469706535339,0.6457951068878174,-0.09345852097811004,-1.1650967057963977
1707-11-21,1559,420.0,1707,47,London,0.6577469706535339,0.6457951068878174,-0.09345852097811004,-1.1650967057963977
1707-11-28,1560,368.0,1707,48,London,0.6376243233680725,0.6577469706535339,-1.89817993725432,-0.09217993366061498
1707-12-05,1561,422.0,1707,49,London,0.6376243233680725,0.6577469706535339,-1.89817993725432,-0.09217993366061498
1707-12-12,1562,449.0,1707,50,London,0.6376243233680725,0.6577469706535339,-1.89817993725432,-0.09217993366061498
1707-12-19,1563,419.0,1707,51,London,0.6376243233680725,0.6577469706535339,-1.89817993725432,-0.09217993366061498
1707-12-26,1564,805.0,1707,52,London,0.6577469706535339,0.6376243233680725,-0.09345852097811004,-1.8985865490266625
1708-01-02,1565,427.0,1708,1,London,0.6537326574325562,0.6376243233680725,-0.4534865500324002,-1.8985865490266625
1708-01-09,1566,469.0,1708,2,London,0.6537326574325562,0.6376243233680725,-0.4534865500324002,-1.8985865490266625
1708-01-16,1567,363.0,1708,3,London,0.6537326574325562,0.6376243233680725,-0.4534865500324002,-1.8985865490266625
1708-01-23,1568,403.0,1708,4,London,0.6537326574325562,0.6577469706535339,-0.4534865500324002,-0.09217993366061498
1708-01-30,1569,428.0,1708,5,London,0.6577469706535339,0.6537326574325562,-0.09345852097811004,-0.4525441469599673
